timestamp,app,title,duration,source
2026-08-04T11:58:56+08:00,com.apple.Terminal,Terminal,29.0,Mac
2026-08-04T11:59:25+08:00,com.google.Chrome,Chrome,8.0,Mac
2026-08-04T11:59:33+08:00,com.apple.TextEdit,Text Edit,50.0,Mac
2026-08-04T12:00:23+08:00,com.google.Chrome,Chrome,128.0,Mac
2026-08-04T12:02:31+08:00,com.apple.finder,Finder,2.0,Mac
2026-08-04T12:02:33+08:00,com.apple.TextEdit,Text Edit,10.0,Mac
2026-08-04T12:02:43+08:00,com.google.Chrome,Chrome,46.0,Mac
2026-08-04T12:03:29+08:00,com.apple.TextEdit,Text Edit,1.0,Mac
2026-08-04T12:03:30+08:00,com.apple.finder,Finder,1.0,Mac
2026-08-04T12:03:30+08:00,com.google.Chrome,Chrome,0.0,Mac
2026-08-04T12:03:31+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T12:03:32+08:00,com.apple.TextEdit,Text Edit,2.0,Mac
2026-08-04T12:03:34+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T12:03:35+08:00,com.apple.TextEdit,Text Edit,12.0,Mac
2026-08-04T12:03:47+08:00,com.google.Chrome,Chrome,2.0,Mac
2026-08-04T12:03:49+08:00,com.apple.finder,Finder,1.0,Mac
2026-08-04T12:03:50+08:00,com.apple.TextEdit,Text Edit,4.0,Mac
2026-08-04T12:03:54+08:00,com.apple.finder,Finder,0.0,Mac
